"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1500000US150030086311","Block Group 1; Census Tract 86.31; Honolulu County; Hawaii","1318","282",
"1500000US150030086312","Block Group 2; Census Tract 86.31; Honolulu County; Hawaii","1327","257",
"1500000US150030086321","Block Group 1; Census Tract 86.32; Honolulu County; Hawaii","862","260",
"1500000US150030086322","Block Group 2; Census Tract 86.32; Honolulu County; Hawaii","2516","751",
"1500000US150030086323","Block Group 3; Census Tract 86.32; Honolulu County; Hawaii","885","366",
"1500000US150030086324","Block Group 4; Census Tract 86.32; Honolulu County; Hawaii","1457","485",
"1500000US150030086331","Block Group 1; Census Tract 86.33; Honolulu County; Hawaii","3105","519",
"1500000US150030086341","Block Group 1; Census Tract 86.34; Honolulu County; Hawaii","855","306",
"1500000US150030086342","Block Group 2; Census Tract 86.34; Honolulu County; Hawaii","969","493",
"1500000US150030086343","Block Group 3; Census Tract 86.34; Honolulu County; Hawaii","1276","372",
"1500000US150030087021","Block Group 1; Census Tract 87.02; Honolulu County; Hawaii","2601","524",
"1500000US150030087022","Block Group 2; Census Tract 87.02; Honolulu County; Hawaii","1582","606",
"1500000US150030087023","Block Group 3; Census Tract 87.02; Honolulu County; Hawaii","1122","618",
"1500000US150030087041","Block Group 1; Census Tract 87.04; Honolulu County; Hawaii","515","276",
"1500000US150030087042","Block Group 2; Census Tract 87.04; Honolulu County; Hawaii","2976","636",
"1500000US150030087051","Block Group 1; Census Tract 87.05; Honolulu County; Hawaii","1988","555",
"1500000US150030087052","Block Group 2; Census Tract 87.05; Honolulu County; Hawaii","1471","513",
"1500000US150030087061","Block Group 1; Census Tract 87.06; Honolulu County; Hawaii","1063","401",
"1500000US150030087062","Block Group 2; Census Tract 87.06; Honolulu County; Hawaii","1278","441",
"1500000US150030087063","Block Group 3; Census Tract 87.06; Honolulu County; Hawaii","1317","364",
"1500000US150030087071","Block Group 1; Census Tract 87.07; Honolulu County; Hawaii","1259","386",
"1500000US150030087072","Block Group 2; Census Tract 87.07; Honolulu County; Hawaii","1118","550",
"1500000US150030087073","Block Group 3; Census Tract 87.07; Honolulu County; Hawaii","1968","1012",
"1500000US150030087074","Block Group 4; Census Tract 87.07; Honolulu County; Hawaii","1601","587",
"1500000US150030088011","Block Group 1; Census Tract 88.01; Honolulu County; Hawaii","1860","480",
"1500000US150030088012","Block Group 2; Census Tract 88.01; Honolulu County; Hawaii","1739","446",
"1500000US150030088021","Block Group 1; Census Tract 88.02; Honolulu County; Hawaii","1426","370",
"1500000US150030088022","Block Group 2; Census Tract 88.02; Honolulu County; Hawaii","2530","933",
"1500000US150030088023","Block Group 3; Census Tract 88.02; Honolulu County; Hawaii","1444","394",
"1500000US150030089061","Block Group 1; Census Tract 89.06; Honolulu County; Hawaii","1202","459",
"1500000US150030089062","Block Group 2; Census Tract 89.06; Honolulu County; Hawaii","1783","417",
"1500000US150030089063","Block Group 3; Census Tract 89.06; Honolulu County; Hawaii","901","220",
"1500000US150030089091","Block Group 1; Census Tract 89.09; Honolulu County; Hawaii","1130","308",
"1500000US150030089092","Block Group 2; Census Tract 89.09; Honolulu County; Hawaii","1585","441",
"1500000US150030089093","Block Group 3; Census Tract 89.09; Honolulu County; Hawaii","916","242",
"1500000US150030089121","Block Group 1; Census Tract 89.12; Honolulu County; Hawaii","1389","418",
"1500000US150030089122","Block Group 2; Census Tract 89.12; Honolulu County; Hawaii","1698","448",
"1500000US150030089131","Block Group 1; Census Tract 89.13; Honolulu County; Hawaii","1405","404",
"1500000US150030089132","Block Group 2; Census Tract 89.13; Honolulu County; Hawaii","1463","433",
"1500000US150030089133","Block Group 3; Census Tract 89.13; Honolulu County; Hawaii","1323","597",
"1500000US150030089171","Block Group 1; Census Tract 89.17; Honolulu County; Hawaii","746","270",
"1500000US150030089172","Block Group 2; Census Tract 89.17; Honolulu County; Hawaii","446","148",
"1500000US150030089173","Block Group 3; Census Tract 89.17; Honolulu County; Hawaii","1254","393",
"1500000US150030089174","Block Group 4; Census Tract 89.17; Honolulu County; Hawaii","996","343",
"1500000US150030089175","Block Group 5; Census Tract 89.17; Honolulu County; Hawaii","962","304",
"1500000US150030089181","Block Group 1; Census Tract 89.18; Honolulu County; Hawaii","1086","758",
"1500000US150030089182","Block Group 2; Census Tract 89.18; Honolulu County; Hawaii","1566","402",
"1500000US150030089183","Block Group 3; Census Tract 89.18; Honolulu County; Hawaii","846","233",
"1500000US150030089184","Block Group 4; Census Tract 89.18; Honolulu County; Hawaii","1051","258",
"1500000US150030089185","Block Group 5; Census Tract 89.18; Honolulu County; Hawaii","779","251",
"1500000US150030089211","Block Group 1; Census Tract 89.21; Honolulu County; Hawaii","1552","520",
"1500000US150030089212","Block Group 2; Census Tract 89.21; Honolulu County; Hawaii","875","290",
"1500000US150030089261","Block Group 1; Census Tract 89.26; Honolulu County; Hawaii","1818","278",
"1500000US150030089281","Block Group 1; Census Tract 89.28; Honolulu County; Hawaii","1711","388",
"1500000US150030089282","Block Group 2; Census Tract 89.28; Honolulu County; Hawaii","2238","376",
"1500000US150030089291","Block Group 1; Census Tract 89.29; Honolulu County; Hawaii","721","360",
"1500000US150030089292","Block Group 2; Census Tract 89.29; Honolulu County; Hawaii","1842","734",
"1500000US150030089293","Block Group 3; Census Tract 89.29; Honolulu County; Hawaii","1178","317",
"1500000US150030089294","Block Group 4; Census Tract 89.29; Honolulu County; Hawaii","603","266",
"1500000US150030089295","Block Group 5; Census Tract 89.29; Honolulu County; Hawaii","1166","530",
"1500000US150030089301","Block Group 1; Census Tract 89.30; Honolulu County; Hawaii","965","205",
"1500000US150030089302","Block Group 2; Census Tract 89.30; Honolulu County; Hawaii","1422","238",
"1500000US150030089311","Block Group 1; Census Tract 89.31; Honolulu County; Hawaii","193","37",
"1500000US150030089312","Block Group 2; Census Tract 89.31; Honolulu County; Hawaii","1462","319",
"1500000US150030089313","Block Group 3; Census Tract 89.31; Honolulu County; Hawaii","1304","232",
"1500000US150030089321","Block Group 1; Census Tract 89.32; Honolulu County; Hawaii","549","146",
"1500000US150030089322","Block Group 2; Census Tract 89.32; Honolulu County; Hawaii","1824","259",
"1500000US150030089331","Block Group 1; Census Tract 89.33; Honolulu County; Hawaii","2592","583",
"1500000US150030089332","Block Group 2; Census Tract 89.33; Honolulu County; Hawaii","1088","411",
"1500000US150030089341","Block Group 1; Census Tract 89.34; Honolulu County; Hawaii","1288","381",
"1500000US150030089342","Block Group 2; Census Tract 89.34; Honolulu County; Hawaii","1315","404",
"1500000US150030089343","Block Group 3; Census Tract 89.34; Honolulu County; Hawaii","818","275",
"1500000US150030089351","Block Group 1; Census Tract 89.35; Honolulu County; Hawaii","1135","634",
"1500000US150030089352","Block Group 2; Census Tract 89.35; Honolulu County; Hawaii","2732","618",
"1500000US150030089361","Block Group 1; Census Tract 89.36; Honolulu County; Hawaii","1368","334",
"1500000US150030089362","Block Group 2; Census Tract 89.36; Honolulu County; Hawaii","1229","330",
"1500000US150030089371","Block Group 1; Census Tract 89.37; Honolulu County; Hawaii","1876","657",
"1500000US150030089381","Block Group 1; Census Tract 89.38; Honolulu County; Hawaii","913","201",
"1500000US150030089382","Block Group 2; Census Tract 89.38; Honolulu County; Hawaii","2452","904",
"1500000US150030089391","Block Group 1; Census Tract 89.39; Honolulu County; Hawaii","0","12",
"1500000US150030089392","Block Group 2; Census Tract 89.39; Honolulu County; Hawaii","1341","350",
"1500000US150030089393","Block Group 3; Census Tract 89.39; Honolulu County; Hawaii","1079","305",
"1500000US150030089401","Block Group 1; Census Tract 89.40; Honolulu County; Hawaii","2068","562",
"1500000US150030089402","Block Group 2; Census Tract 89.40; Honolulu County; Hawaii","844","266",
"1500000US150030089411","Block Group 1; Census Tract 89.41; Honolulu County; Hawaii","1930","298",
"1500000US150030089421","Block Group 1; Census Tract 89.42; Honolulu County; Hawaii","1774","366",
"1500000US150030089422","Block Group 2; Census Tract 89.42; Honolulu County; Hawaii","662","211",
"1500000US150030089431","Block Group 1; Census Tract 89.43; Honolulu County; Hawaii","1005","158",
"1500000US150030089441","Block Group 1; Census Tract 89.44; Honolulu County; Hawaii","881","294",
"1500000US150030089442","Block Group 2; Census Tract 89.44; Honolulu County; Hawaii","1775","496",
"1500000US150030089443","Block Group 3; Census Tract 89.44; Honolulu County; Hawaii","1187","281",
"1500000US150030089451","Block Group 1; Census Tract 89.45; Honolulu County; Hawaii","1707","352",
"1500000US150030089461","Block Group 1; Census Tract 89.46; Honolulu County; Hawaii","1074","273",
"1500000US150030089462","Block Group 2; Census Tract 89.46; Honolulu County; Hawaii","670","221",
"1500000US150030089463","Block Group 3; Census Tract 89.46; Honolulu County; Hawaii","937","211",
"1500000US150030089471","Block Group 1; Census Tract 89.47; Honolulu County; Hawaii","1440","206",
"1500000US150030089481","Block Group 1; Census Tract 89.48; Honolulu County; Hawaii","832","243",
"1500000US150030089482","Block Group 2; Census Tract 89.48; Honolulu County; Hawaii","658","235",
"1500000US150030089483","Block Group 3; Census Tract 89.48; Honolulu County; Hawaii","1125","263",
"1500000US150030089491","Block Group 1; Census Tract 89.49; Honolulu County; Hawaii","2054","727",
"1500000US150030089501","Block Group 1; Census Tract 89.50; Honolulu County; Hawaii","1693","405",
"1500000US150030089511","Block Group 1; Census Tract 89.51; Honolulu County; Hawaii","984","276",
"1500000US150030089512","Block Group 2; Census Tract 89.51; Honolulu County; Hawaii","993","327",
"1500000US150030089521","Block Group 1; Census Tract 89.52; Honolulu County; Hawaii","1434","330",
"1500000US150030089522","Block Group 2; Census Tract 89.52; Honolulu County; Hawaii","1680","599",
"1500000US150030089523","Block Group 3; Census Tract 89.52; Honolulu County; Hawaii","2360","629",
"1500000US150030090001","Block Group 1; Census Tract 90; Honolulu County; Hawaii","866","251",
"1500000US150030090002","Block Group 2; Census Tract 90; Honolulu County; Hawaii","1231","252",
"1500000US150030091001","Block Group 1; Census Tract 91; Honolulu County; Hawaii","843","276",
"1500000US150030091002","Block Group 2; Census Tract 91; Honolulu County; Hawaii","2696","407",
"1500000US150030091003","Block Group 3; Census Tract 91; Honolulu County; Hawaii","1328","505",
"1500000US150030092011","Block Group 1; Census Tract 92.01; Honolulu County; Hawaii","785","305",
"1500000US150030092012","Block Group 2; Census Tract 92.01; Honolulu County; Hawaii","1553","449",
"1500000US150030092013","Block Group 3; Census Tract 92.01; Honolulu County; Hawaii","646","325",
"1500000US150030092021","Block Group 1; Census Tract 92.02; Honolulu County; Hawaii","512","219",
"1500000US150030092022","Block Group 2; Census Tract 92.02; Honolulu County; Hawaii","1976","425",
"1500000US150030092031","Block Group 1; Census Tract 92.03; Honolulu County; Hawaii","2375","618",
"1500000US150030093011","Block Group 1; Census Tract 93.01; Honolulu County; Hawaii","1696","562",
"1500000US150030093021","Block Group 1; Census Tract 93.02; Honolulu County; Hawaii","1494","322",
"1500000US150030093022","Block Group 2; Census Tract 93.02; Honolulu County; Hawaii","448","264",
"1500000US150030093023","Block Group 3; Census Tract 93.02; Honolulu County; Hawaii","1265","607",
"1500000US150030094011","Block Group 1; Census Tract 94.01; Honolulu County; Hawaii","1345","382",
"1500000US150030094021","Block Group 1; Census Tract 94.02; Honolulu County; Hawaii","1139","425",
"1500000US150030094022","Block Group 2; Census Tract 94.02; Honolulu County; Hawaii","1679","671",
"1500000US150030094023","Block Group 3; Census Tract 94.02; Honolulu County; Hawaii","1083","399",
"1500000US150030095071","Block Group 1; Census Tract 95.07; Honolulu County; Hawaii","1021","330",
"1500000US150030095072","Block Group 2; Census Tract 95.07; Honolulu County; Hawaii","1014","282",
"1500000US150030095081","Block Group 1; Census Tract 95.08; Honolulu County; Hawaii","1474","302",
"1500000US150030095091","Block Group 1; Census Tract 95.09; Honolulu County; Hawaii","1341","558",
"1500000US150030095092","Block Group 2; Census Tract 95.09; Honolulu County; Hawaii","2010","381",
"1500000US150030095101","Block Group 1; Census Tract 95.10; Honolulu County; Hawaii","758","307",
"1500000US150030095102","Block Group 2; Census Tract 95.10; Honolulu County; Hawaii","484","272",
"1500000US150030095111","Block Group 1; Census Tract 95.11; Honolulu County; Hawaii","1664","437",
"1500000US150030095112","Block Group 2; Census Tract 95.11; Honolulu County; Hawaii","1433","314",
"1500000US150030095121","Block Group 1; Census Tract 95.12; Honolulu County; Hawaii","1400","403",
"1500000US150030095122","Block Group 2; Census Tract 95.12; Honolulu County; Hawaii","3025","74",
"1500000US150030095123","Block Group 3; Census Tract 95.12; Honolulu County; Hawaii","646","185",
"1500000US150030096081","Block Group 1; Census Tract 96.08; Honolulu County; Hawaii","930","325",
"1500000US150030096082","Block Group 2; Census Tract 96.08; Honolulu County; Hawaii","1132","522",
"1500000US150030096083","Block Group 3; Census Tract 96.08; Honolulu County; Hawaii","2044","775",
"1500000US150030096084","Block Group 4; Census Tract 96.08; Honolulu County; Hawaii","1459","470",
"1500000US150030096091","Block Group 1; Census Tract 96.09; Honolulu County; Hawaii","2712","1140",
"1500000US150030096092","Block Group 2; Census Tract 96.09; Honolulu County; Hawaii","1223","428",
"1500000US150030096093","Block Group 3; Census Tract 96.09; Honolulu County; Hawaii","1365","485",
"1500000US150030096101","Block Group 1; Census Tract 96.10; Honolulu County; Hawaii","772","334",
"1500000US150030096102","Block Group 2; Census Tract 96.10; Honolulu County; Hawaii","2599","916",
"1500000US150030096103","Block Group 3; Census Tract 96.10; Honolulu County; Hawaii","441","223",
"1500000US150030096104","Block Group 4; Census Tract 96.10; Honolulu County; Hawaii","567","258",
"1500000US150030096105","Block Group 5; Census Tract 96.10; Honolulu County; Hawaii","2241","1151",
"1500000US150030097041","Block Group 1; Census Tract 97.04; Honolulu County; Hawaii","1787","436",
"1500000US150030097042","Block Group 2; Census Tract 97.04; Honolulu County; Hawaii","1303","336",
"1500000US150030097051","Block Group 1; Census Tract 97.05; Honolulu County; Hawaii","614","285",
"1500000US150030097052","Block Group 2; Census Tract 97.05; Honolulu County; Hawaii","865","273",
"1500000US150030097053","Block Group 3; Census Tract 97.05; Honolulu County; Hawaii","999","389",
"1500000US150030097061","Block Group 1; Census Tract 97.06; Honolulu County; Hawaii","994","200",
"1500000US150030097062","Block Group 2; Census Tract 97.06; Honolulu County; Hawaii","752","286",
"1500000US150030097063","Block Group 3; Census Tract 97.06; Honolulu County; Hawaii","1395","289",
"1500000US150030097071","Block Group 1; Census Tract 97.07; Honolulu County; Hawaii","2499","711",
"1500000US150030097072","Block Group 2; Census Tract 97.07; Honolulu County; Hawaii","746","314",
"1500000US150030097073","Block Group 3; Census Tract 97.07; Honolulu County; Hawaii","2154","906",
"1500000US150030097074","Block Group 4; Census Tract 97.07; Honolulu County; Hawaii","1435","599",
"1500000US150030098011","Block Group 1; Census Tract 98.01; Honolulu County; Hawaii","545","224",
"1500000US150030098012","Block Group 2; Census Tract 98.01; Honolulu County; Hawaii","1756","394",
"1500000US150030098031","Block Group 1; Census Tract 98.03; Honolulu County; Hawaii","1835","1296",
"1500000US150030098032","Block Group 2; Census Tract 98.03; Honolulu County; Hawaii","547","244",
"1500000US150030098033","Block Group 3; Census Tract 98.03; Honolulu County; Hawaii","1303","519",
"1500000US150030098041","Block Group 1; Census Tract 98.04; Honolulu County; Hawaii","632","285",
"1500000US150030098042","Block Group 2; Census Tract 98.04; Honolulu County; Hawaii","1915","630",
"1500000US150030098043","Block Group 3; Census Tract 98.04; Honolulu County; Hawaii","1016","322",
"1500000US150030099021","Block Group 1; Census Tract 99.02; Honolulu County; Hawaii","422","154",
"1500000US150030099022","Block Group 2; Census Tract 99.02; Honolulu County; Hawaii","1338","490",
"1500000US150030099023","Block Group 3; Census Tract 99.02; Honolulu County; Hawaii","1165","534",
"1500000US150030099024","Block Group 4; Census Tract 99.02; Honolulu County; Hawaii","734","300",
"1500000US150030099051","Block Group 1; Census Tract 99.05; Honolulu County; Hawaii","908","293",
"1500000US150030099052","Block Group 2; Census Tract 99.05; Honolulu County; Hawaii","751","287",
"1500000US150030099053","Block Group 3; Census Tract 99.05; Honolulu County; Hawaii","1308","369",
"1500000US150030099061","Block Group 1; Census Tract 99.06; Honolulu County; Hawaii","1161","184",
"1500000US150030099062","Block Group 2; Census Tract 99.06; Honolulu County; Hawaii","588","218",
"1500000US150030099063","Block Group 3; Census Tract 99.06; Honolulu County; Hawaii","9","16",
"1500000US150030100001","Block Group 1; Census Tract 100; Honolulu County; Hawaii","1367","384",
"1500000US150030100002","Block Group 2; Census Tract 100; Honolulu County; Hawaii","758","263",
"1500000US150030100003","Block Group 3; Census Tract 100; Honolulu County; Hawaii","2012","442",
"1500000US150030101011","Block Group 1; Census Tract 101.01; Honolulu County; Hawaii","1132","382",
"1500000US150030101012","Block Group 2; Census Tract 101.01; Honolulu County; Hawaii","1134","312",
"1500000US150030101021","Block Group 1; Census Tract 101.02; Honolulu County; Hawaii","1657","506",
"1500000US150030101022","Block Group 2; Census Tract 101.02; Honolulu County; Hawaii","906","345",
"1500000US150030101031","Block Group 1; Census Tract 101.03; Honolulu County; Hawaii","392","147",
"1500000US150030101032","Block Group 2; Census Tract 101.03; Honolulu County; Hawaii","2375","411",
"1500000US150030102021","Block Group 1; Census Tract 102.02; Honolulu County; Hawaii","2529","472",
"1500000US150030102022","Block Group 2; Census Tract 102.02; Honolulu County; Hawaii","745","336",
"1500000US150030102023","Block Group 3; Census Tract 102.02; Honolulu County; Hawaii","2132","569",
"1500000US150030102024","Block Group 4; Census Tract 102.02; Honolulu County; Hawaii","1515","648",
"1500000US150030102031","Block Group 1; Census Tract 102.03; Honolulu County; Hawaii","950","229",
"1500000US150030102041","Block Group 1; Census Tract 102.04; Honolulu County; Hawaii","526","181",
"1500000US150030102042","Block Group 2; Census Tract 102.04; Honolulu County; Hawaii","1815","450",
"1500000US150030102051","Block Group 1; Census Tract 102.05; Honolulu County; Hawaii","1520","350",
"1500000US150030103031","Block Group 1; Census Tract 103.03; Honolulu County; Hawaii","1881","501",
"1500000US150030103032","Block Group 2; Census Tract 103.03; Honolulu County; Hawaii","2308","555",
"1500000US150030103033","Block Group 3; Census Tract 103.03; Honolulu County; Hawaii","890","331",
"1500000US150030103051","Block Group 1; Census Tract 103.05; Honolulu County; Hawaii","1846","391",
"1500000US150030103052","Block Group 2; Census Tract 103.05; Honolulu County; Hawaii","1056","424",
"1500000US150030103053","Block Group 3; Census Tract 103.05; Honolulu County; Hawaii","2442","700",
"1500000US150030103081","Block Group 1; Census Tract 103.08; Honolulu County; Hawaii","1604","426",
"1500000US150030103082","Block Group 2; Census Tract 103.08; Honolulu County; Hawaii","1884","410",
"1500000US150030103083","Block Group 3; Census Tract 103.08; Honolulu County; Hawaii","0","12",
"1500000US150030103091","Block Group 1; Census Tract 103.09; Honolulu County; Hawaii","1167","538",
"1500000US150030103092","Block Group 2; Census Tract 103.09; Honolulu County; Hawaii","1913","508",
"1500000US150030103093","Block Group 3; Census Tract 103.09; Honolulu County; Hawaii","864","172",
"1500000US150030103101","Block Group 1; Census Tract 103.10; Honolulu County; Hawaii","1556","312",
"1500000US150030103102","Block Group 2; Census Tract 103.10; Honolulu County; Hawaii","751","274",
"1500000US150030105031","Block Group 1; Census Tract 105.03; Honolulu County; Hawaii","823","84",
"1500000US150030105032","Block Group 2; Census Tract 105.03; Honolulu County; Hawaii","2254","449",
"1500000US150030105051","Block Group 1; Census Tract 105.05; Honolulu County; Hawaii","1228","503",
"1500000US150030105052","Block Group 2; Census Tract 105.05; Honolulu County; Hawaii","1317","373",
"1500000US150030105053","Block Group 3; Census Tract 105.05; Honolulu County; Hawaii","991","435",
"1500000US150030105071","Block Group 1; Census Tract 105.07; Honolulu County; Hawaii","2094","436",
"1500000US150030105072","Block Group 2; Census Tract 105.07; Honolulu County; Hawaii","1333","833",
"1500000US150030105073","Block Group 3; Census Tract 105.07; Honolulu County; Hawaii","710","247",
"1500000US150030105074","Block Group 4; Census Tract 105.07; Honolulu County; Hawaii","1280","355",
"1500000US150030105081","Block Group 1; Census Tract 105.08; Honolulu County; Hawaii","867","311",
"1500000US150030105082","Block Group 2; Census Tract 105.08; Honolulu County; Hawaii","2025","720",
"1500000US150030105091","Block Group 1; Census Tract 105.09; Honolulu County; Hawaii","762","217",
"1500000US150030105092","Block Group 2; Census Tract 105.09; Honolulu County; Hawaii","888","301",
"1500000US150030105101","Block Group 1; Census Tract 105.10; Honolulu County; Hawaii","1974","489",
"1500000US150030105102","Block Group 2; Census Tract 105.10; Honolulu County; Hawaii","1710","380",
"1500000US150030106011","Block Group 1; Census Tract 106.01; Honolulu County; Hawaii","1244","513",
"1500000US150030106012","Block Group 2; Census Tract 106.01; Honolulu County; Hawaii","1501","335",
"1500000US150030106013","Block Group 3; Census Tract 106.01; Honolulu County; Hawaii","1054","366",
"1500000US150030106021","Block Group 1; Census Tract 106.02; Honolulu County; Hawaii","1426","335",
"1500000US150030106022","Block Group 2; Census Tract 106.02; Honolulu County; Hawaii","2118","468",
"1500000US150030106023","Block Group 3; Census Tract 106.02; Honolulu County; Hawaii","2112","505",
"1500000US150030107011","Block Group 1; Census Tract 107.01; Honolulu County; Hawaii","1405","378",
"1500000US150030107012","Block Group 2; Census Tract 107.01; Honolulu County; Hawaii","782","197",
"1500000US150030107013","Block Group 3; Census Tract 107.01; Honolulu County; Hawaii","1521","644",
"1500000US150030107021","Block Group 1; Census Tract 107.02; Honolulu County; Hawaii","1587","283",
"1500000US150030107022","Block Group 2; Census Tract 107.02; Honolulu County; Hawaii","895","363",
"1500000US150030107023","Block Group 3; Census Tract 107.02; Honolulu County; Hawaii","1502","653",
"1500000US150030109011","Block Group 1; Census Tract 109.01; Honolulu County; Hawaii","761","338",
"1500000US150030109012","Block Group 2; Census Tract 109.01; Honolulu County; Hawaii","2417","356",
"1500000US150030109031","Block Group 1; Census Tract 109.03; Honolulu County; Hawaii","2461","501",
"1500000US150030109032","Block Group 2; Census Tract 109.03; Honolulu County; Hawaii","443","183",
"1500000US150030109033","Block Group 3; Census Tract 109.03; Honolulu County; Hawaii","1418","402",
"1500000US150030109041","Block Group 1; Census Tract 109.04; Honolulu County; Hawaii","886","361",
"1500000US150030109042","Block Group 2; Census Tract 109.04; Honolulu County; Hawaii","955","295",
"1500000US150030109043","Block Group 3; Census Tract 109.04; Honolulu County; Hawaii","1709","786",
"1500000US150030109044","Block Group 4; Census Tract 109.04; Honolulu County; Hawaii","560","273",
"1500000US150030109051","Block Group 1; Census Tract 109.05; Honolulu County; Hawaii","863","214",
"1500000US150030109052","Block Group 2; Census Tract 109.05; Honolulu County; Hawaii","1544","254",
"1500000US150030110001","Block Group 1; Census Tract 110; Honolulu County; Hawaii","1990","250",
"1500000US150030110002","Block Group 2; Census Tract 110; Honolulu County; Hawaii","1834","470",
"1500000US150030111031","Block Group 1; Census Tract 111.03; Honolulu County; Hawaii","2312","363",
"1500000US150030111032","Block Group 2; Census Tract 111.03; Honolulu County; Hawaii","1268","247",
"1500000US150030111041","Block Group 1; Census Tract 111.04; Honolulu County; Hawaii","1867","639",
"1500000US150030111042","Block Group 2; Census Tract 111.04; Honolulu County; Hawaii","808","244",
"1500000US150030111043","Block Group 3; Census Tract 111.04; Honolulu County; Hawaii","1466","472",
"1500000US150030111044","Block Group 4; Census Tract 111.04; Honolulu County; Hawaii","800","213",
"1500000US150030111051","Block Group 1; Census Tract 111.05; Honolulu County; Hawaii","909","496",
"1500000US150030111052","Block Group 2; Census Tract 111.05; Honolulu County; Hawaii","1996","339",
"1500000US150030111053","Block Group 3; Census Tract 111.05; Honolulu County; Hawaii","561","142",
"1500000US150030111061","Block Group 1; Census Tract 111.06; Honolulu County; Hawaii","1337","669",
"1500000US150030111062","Block Group 2; Census Tract 111.06; Honolulu County; Hawaii","1084","376",
"1500000US150030111063","Block Group 3; Census Tract 111.06; Honolulu County; Hawaii","1367","517",
"1500000US150030111064","Block Group 4; Census Tract 111.06; Honolulu County; Hawaii","1040","354",
"1500000US150030111065","Block Group 5; Census Tract 111.06; Honolulu County; Hawaii","993","383",
"1500000US150030112011","Block Group 1; Census Tract 112.01; Honolulu County; Hawaii","1428","486",
"1500000US150030112012","Block Group 2; Census Tract 112.01; Honolulu County; Hawaii","792","283",
"1500000US150030112013","Block Group 3; Census Tract 112.01; Honolulu County; Hawaii","635","350",
"1500000US150030112014","Block Group 4; Census Tract 112.01; Honolulu County; Hawaii","852","335",
"1500000US150030112015","Block Group 5; Census Tract 112.01; Honolulu County; Hawaii","1062","261",
"1500000US150030112021","Block Group 1; Census Tract 112.02; Honolulu County; Hawaii","853","306",
"1500000US150030112022","Block Group 2; Census Tract 112.02; Honolulu County; Hawaii","881","184",
"1500000US150030113001","Block Group 1; Census Tract 113; Honolulu County; Hawaii","908","519",
"1500000US150030113002","Block Group 2; Census Tract 113; Honolulu County; Hawaii","1734","432",
"1500000US150030113003","Block Group 3; Census Tract 113; Honolulu County; Hawaii","3412","824",
"1500000US150030114011","Block Group 1; Census Tract 114.01; Honolulu County; Hawaii","463","153",
"1500000US150030114012","Block Group 2; Census Tract 114.01; Honolulu County; Hawaii","1576","331",
"1500000US150030115001","Block Group 1; Census Tract 115; Honolulu County; Hawaii","1873","438",
"1500000US150030115002","Block Group 2; Census Tract 115; Honolulu County; Hawaii","1658","434",
"1500000US150030115003","Block Group 3; Census Tract 115; Honolulu County; Hawaii","2410","523",
"1500000US150030115004","Block Group 4; Census Tract 115; Honolulu County; Hawaii","4078","820",
"1500000US150030115005","Block Group 5; Census Tract 115; Honolulu County; Hawaii","1063","534",
"1500000US150030116001","Block Group 1; Census Tract 116; Honolulu County; Hawaii","617","116",
"1500000US150030116002","Block Group 2; Census Tract 116; Honolulu County; Hawaii","1189","286",
"1500000US150039400031","Block Group 1; Census Tract 9400.03; Honolulu County; Hawaii","2175","264",
"1500000US150039400041","Block Group 1; Census Tract 9400.04; Honolulu County; Hawaii","2330","356",
"1500000US150039400051","Block Group 1; Census Tract 9400.05; Honolulu County; Hawaii","2370","284",
"1500000US150039400061","Block Group 1; Census Tract 9400.06; Honolulu County; Hawaii","2640","314",
"1500000US150039400071","Block Group 1; Census Tract 9400.07; Honolulu County; Hawaii","2031","518",
"1500000US150039800001","Block Group 1; Census Tract 9800; Honolulu County; Hawaii","0","12",
"1500000US150039802001","Block Group 1; Census Tract 9802; Honolulu County; Hawaii","363","64",
"1500000US150039803001","Block Group 1; Census Tract 9803; Honolulu County; Hawaii","0","12",
"1500000US150039806001","Block Group 1; Census Tract 9806; Honolulu County; Hawaii","0","12",
"1500000US150039807001","Block Group 1; Census Tract 9807; Honolulu County; Hawaii","0","12",
"1500000US150039808001","Block Group 1; Census Tract 9808; Honolulu County; Hawaii","7","8",
"1500000US150039810001","Block Group 1; Census Tract 9810; Honolulu County; Hawaii","0","12",
"1500000US150039811001","Block Group 1; Census Tract 9811; Honolulu County; Hawaii","116","17",
"1500000US150039812001","Block Group 1; Census Tract 9812; Honolulu County; Hawaii","0","12",
"1500000US150039813001","Block Group 1; Census Tract 9813; Honolulu County; Hawaii","150","74",
"1500000US150039814001","Block Group 1; Census Tract 9814; Honolulu County; Hawaii","58","65",
"1500000US150039817001","Block Group 1; Census Tract 9817; Honolulu County; Hawaii","3314","536",
"1500000US150039818011","Block Group 1; Census Tract 9818.01; Honolulu County; Hawaii","2947","496",
"1500000US150039818021","Block Group 1; Census Tract 9818.02; Honolulu County; Hawaii","1551","420",
"1500000US150039818031","Block Group 1; Census Tract 9818.03; Honolulu County; Hawaii","3107","172",
"1500000US150039819001","Block Group 1; Census Tract 9819; Honolulu County; Hawaii","526","13",
"1500000US150039820001","Block Group 1; Census Tract 9820; Honolulu County; Hawaii","1080","360",
"1500000US150039821001","Block Group 1; Census Tract 9821; Honolulu County; Hawaii","0","12",
